120000, 14, 6.011658e+10
300000, 14, 1.925285e+10
600000, 14, 9.779802e+08
900000, 14, 8.816545e+07
1200000, 14, 4.182771e+07
1500000, 14, 2.473750e+07
1800000, 14, 1.700268e+07
2100000, 14, 1.582109e+07
2400000, 14, 1.582109e+07
2700000, 14, 1.582109e+07
3000000, 14, 1.582109e+07
120000, 14, 5.192285e+10
300000, 14, 1.791308e+10
600000, 14, 2.074617e+09
900000, 14, 3.827460e+08
1200000, 14, 5.947492e+07
1500000, 14, 2.832322e+07
1800000, 14, 1.863136e+07
2100000, 14, 1.577629e+07
2400000, 14, 1.577629e+07
2700000, 14, 1.577629e+07
3000000, 14, 1.577629e+07
120000, 14, 1.413055e+11
300000, 14, 2.250898e+10
600000, 14, 2.964090e+09
900000, 14, 9.539234e+07
1200000, 14, 5.215587e+07
1500000, 14, 2.360287e+07
1800000, 14, 1.570017e+07
2100000, 14, 1.094539e+07
2400000, 14, 1.045347e+07
2700000, 14, 1.045347e+07
3000000, 14, 1.045347e+07
120000, 14, 1.261506e+11
300000, 14, 3.185105e+10
600000, 14, 5.177907e+09
900000, 14, 1.251126e+09
1200000, 14, 8.405274e+07
1500000, 14, 3.747302e+07
1800000, 14, 2.237685e+07
2100000, 14, 1.621916e+07
2400000, 14, 1.182044e+07
2700000, 14, 9.721856e+06
3000000, 14, 9.721856e+06
120000, 14, 1.289293e+11
300000, 14, 2.803504e+10
600000, 14, 1.414400e+08
900000, 14, 6.185638e+07
1200000, 14, 3.375193e+07
1500000, 14, 2.448427e+07
1800000, 14, 1.889773e+07
2100000, 14, 1.307272e+07
2400000, 14, 1.031015e+07
2700000, 14, 1.031015e+07
3000000, 14, 1.031015e+07
120000, 14, 8.490595e+10
300000, 14, 2.114995e+10
600000, 14, 1.665338e+09
900000, 14, 7.792087e+07
1200000, 14, 4.499250e+07
1500000, 14, 2.762215e+07
1800000, 14, 2.466238e+07
2100000, 14, 2.466238e+07
2400000, 14, 2.344412e+07
2700000, 14, 1.464049e+07
3000000, 14, 9.911320e+06
120000, 14, 1.037986e+11
300000, 14, 2.772253e+10
600000, 14, 6.503494e+09
900000, 14, 3.289855e+08
1200000, 14, 6.707454e+07
1500000, 14, 3.310661e+07
1800000, 14, 2.134911e+07
2100000, 14, 1.432962e+07
2400000, 14, 1.317391e+07
2700000, 14, 1.317391e+07
3000000, 14, 1.317391e+07
120000, 14, 7.579283e+10
300000, 14, 1.876019e+10
600000, 14, 2.183102e+09
900000, 14, 4.538915e+08
1200000, 14, 1.420099e+08
1500000, 14, 4.751021e+07
1800000, 14, 2.779919e+07
2100000, 14, 1.924235e+07
2400000, 14, 1.327759e+07
2700000, 14, 1.048790e+07
3000000, 14, 1.043149e+07
120000, 14, 1.777285e+11
300000, 14, 4.779127e+10
600000, 14, 8.247389e+09
900000, 14, 2.380428e+08
1200000, 14, 7.284991e+07
1500000, 14, 3.274915e+07
1800000, 14, 2.603600e+07
2100000, 14, 1.838611e+07
2400000, 14, 1.337724e+07
2700000, 14, 1.184298e+07
3000000, 14, 1.184298e+07
120000, 14, 1.138768e+11
300000, 14, 1.070469e+10
600000, 14, 1.317773e+08
900000, 14, 6.272423e+07
1200000, 14, 3.491226e+07
1500000, 14, 2.362795e+07
1800000, 14, 1.589968e+07
2100000, 14, 1.210841e+07
2400000, 14, 1.183740e+07
2700000, 14, 1.183740e+07
3000000, 14, 1.183740e+07
120000, 14, 1.402998e+11
300000, 14, 2.779069e+10
600000, 14, 3.659333e+09
900000, 14, 4.542208e+08
1200000, 14, 1.001511e+08
1500000, 14, 5.431472e+07
1800000, 14, 3.308187e+07
2100000, 14, 1.985288e+07
2400000, 14, 1.387790e+07
2700000, 14, 1.363305e+07
3000000, 14, 1.363305e+07
120000, 14, 8.618527e+10
300000, 14, 1.619023e+10
600000, 14, 1.753210e+09
900000, 14, 1.111976e+08
1200000, 14, 4.281358e+07
1500000, 14, 3.081964e+07
1800000, 14, 1.745815e+07
2100000, 14, 1.132162e+07
2400000, 14, 1.035359e+07
2700000, 14, 1.035359e+07
3000000, 14, 1.035359e+07
120000, 14, 7.999604e+10
300000, 14, 1.151254e+10
600000, 14, 1.776590e+09
900000, 14, 4.518242e+08
1200000, 14, 9.234388e+07
1500000, 14, 4.422349e+07
1800000, 14, 2.430578e+07
2100000, 14, 1.765449e+07
2400000, 14, 1.219149e+07
2700000, 14, 8.550774e+06
3000000, 14, 7.920036e+06
120000, 14, 1.519401e+11
300000, 14, 4.157580e+10
600000, 14, 3.041935e+08
900000, 14, 6.069309e+07
1200000, 14, 3.313100e+07
1500000, 14, 2.364140e+07
1800000, 14, 1.438333e+07
2100000, 14, 1.009020e+07
2400000, 14, 9.493789e+06
2700000, 14, 9.493789e+06
3000000, 14, 9.493789e+06
120000, 14, 9.133757e+10
300000, 14, 1.481787e+10
600000, 14, 1.021978e+09
900000, 14, 1.241744e+08
1200000, 14, 5.782522e+07
1500000, 14, 2.748719e+07
1800000, 14, 2.068055e+07
2100000, 14, 1.457144e+07
2400000, 14, 1.020447e+07
2700000, 14, 9.879530e+06
3000000, 14, 9.879530e+06
120000, 14, 8.344472e+10
300000, 14, 1.731041e+10
600000, 14, 1.908608e+09
900000, 14, 3.228775e+08
1200000, 14, 6.667940e+07
1500000, 14, 4.866085e+07
1800000, 14, 3.209324e+07
2100000, 14, 1.954394e+07
2400000, 14, 1.363642e+07
2700000, 14, 1.098594e+07
3000000, 14, 1.098594e+07
120000, 14, 1.069122e+11
300000, 14, 3.000536e+10
600000, 14, 4.185785e+09
900000, 14, 2.482036e+08
1200000, 14, 4.269274e+07
1500000, 14, 2.589669e+07
1800000, 14, 1.447156e+07
2100000, 14, 1.081990e+07
2400000, 14, 1.038317e+07
2700000, 14, 1.038317e+07
3000000, 14, 1.038317e+07
120000, 14, 7.201166e+10
300000, 14, 7.891229e+09
600000, 14, 1.786216e+08
900000, 14, 6.328339e+07
1200000, 14, 3.570482e+07
1500000, 14, 2.194902e+07
1800000, 14, 1.538551e+07
2100000, 14, 1.031797e+07
2400000, 14, 7.977988e+06
2700000, 14, 7.977988e+06
3000000, 14, 7.977988e+06
120000, 14, 1.333336e+11
300000, 14, 2.478132e+10
600000, 14, 3.389264e+08
900000, 14, 6.995814e+07
1200000, 14, 3.807944e+07
1500000, 14, 2.472775e+07
1800000, 14, 1.687050e+07
2100000, 14, 1.336712e+07
2400000, 14, 1.032361e+07
2700000, 14, 1.032361e+07
3000000, 14, 1.032361e+07
120000, 14, 1.086489e+11
300000, 14, 1.067668e+10
600000, 14, 2.114682e+08
900000, 14, 5.393841e+07
1200000, 14, 2.989310e+07
1500000, 14, 1.706256e+07
1800000, 14, 1.188731e+07
2100000, 14, 8.764747e+06
2400000, 14, 8.764747e+06
2700000, 14, 8.764747e+06
3000000, 14, 8.764747e+06
120000, 14, 1.852817e+11
300000, 14, 4.064339e+10
600000, 14, 3.418293e+09
900000, 14, 9.281118e+07
1200000, 14, 4.525337e+07
1500000, 14, 2.739619e+07
1800000, 14, 1.752056e+07
2100000, 14, 1.127001e+07
2400000, 14, 1.033293e+07
2700000, 14, 1.033293e+07
3000000, 14, 1.033293e+07
120000, 14, 5.022370e+10
300000, 14, 8.335680e+09
600000, 14, 9.312970e+07
900000, 14, 3.633322e+07
1200000, 14, 1.968066e+07
1500000, 14, 1.323447e+07
1800000, 14, 9.694114e+06
2100000, 14, 9.205676e+06
2400000, 14, 9.205676e+06
2700000, 14, 9.205676e+06
3000000, 14, 9.205676e+06
120000, 14, 9.217315e+10
300000, 14, 1.095951e+10
600000, 14, 1.234949e+08
900000, 14, 5.820762e+07
1200000, 14, 2.821164e+07
1500000, 14, 1.847420e+07
1800000, 14, 1.268152e+07
2100000, 14, 1.215700e+07
2400000, 14, 1.215700e+07
2700000, 14, 1.215700e+07
3000000, 14, 1.215700e+07
120000, 14, 9.696678e+10
300000, 14, 2.309094e+10
600000, 14, 3.266374e+09
900000, 14, 1.207442e+08
1200000, 14, 4.122590e+07
1500000, 14, 2.608217e+07
1800000, 14, 1.714045e+07
2100000, 14, 1.120383e+07
2400000, 14, 9.893800e+06
2700000, 14, 9.893800e+06
3000000, 14, 9.893800e+06
120000, 14, 1.706489e+11
300000, 14, 4.501194e+10
600000, 14, 3.614525e+08
900000, 14, 7.095885e+07
1200000, 14, 3.693995e+07
1500000, 14, 2.097497e+07
1800000, 14, 1.608325e+07
2100000, 14, 1.212071e+07
2400000, 14, 1.131277e+07
2700000, 14, 1.131277e+07
3000000, 14, 1.131277e+07
