120000, 1, 2.098281e+11
300000, 1, 2.098281e+11
600000, 1, 1.830045e+10
900000, 1, 7.531518e+09
1200000, 1, 1.866082e+09
1500000, 1, 2.338203e+08
1800000, 1, 1.207694e+08
2100000, 1, 5.948734e+04
2400000, 1, 2.146268e-02
2700000, 1, 2.146268e-02
3000000, 1, 2.763109e-04
120000, 1, 3.523370e+11
300000, 1, 2.859136e+11
600000, 1, 1.277999e+06
900000, 1, 6.642691e+05
1200000, 1, 9.123349e+04
1500000, 1, 7.733094e+03
1800000, 1, 2.077031e+00
2100000, 1, 2.077031e+00
2400000, 1, 1.109011e+00
2700000, 1, 1.109011e+00
3000000, 1, 1.109011e+00
120000, 1, 3.670014e+11
300000, 1, 3.660694e+11
600000, 1, 2.778772e+10
900000, 1, 8.447784e+09
1200000, 1, 1.031092e+09
1500000, 1, 2.876754e+01
1800000, 1, 2.046897e+01
2100000, 1, 2.031840e+01
2400000, 1, 6.843865e-01
2700000, 1, 6.195821e-03
3000000, 1, 4.427216e-03
120000, 1, 3.623386e+11
300000, 1, 3.120933e+11
600000, 1, 1.534901e+08
900000, 1, 7.063043e+05
1200000, 1, 3.227060e+05
1500000, 1, 2.176843e+04
1800000, 1, 2.727616e+03
2100000, 1, 2.160473e+03
2400000, 1, 2.160473e+03
2700000, 1, 2.003745e+03
3000000, 1, 1.304409e+02
120000, 1, 3.596878e+11
300000, 1, 2.949323e+11
600000, 1, 2.932812e+08
900000, 1, 2.932812e+08
1200000, 1, 2.084686e+07
1500000, 1, 3.386478e+06
1800000, 1, 3.386478e+06
2100000, 1, 2.035620e+05
2400000, 1, 1.057346e+05
2700000, 1, 1.050766e+05
3000000, 1, 1.214173e-01
120000, 1, 3.687077e+11
300000, 1, 2.957907e+11
600000, 1, 9.285225e+09
900000, 1, 1.357630e+09
1200000, 1, 1.356979e+09
1500000, 1, 3.142436e+01
1800000, 1, 2.206576e+00
2100000, 1, 1.445926e+00
2400000, 1, 1.563478e-03
2700000, 1, 1.098159e-03
3000000, 1, 1.072546e-03
120000, 1, 3.536406e+11
