120000, 8, 1.013025e+18
300000, 8, 1.013025e+18
600000, 8, 1.013025e+18
900000, 8, 3.449576e+14
1200000, 8, 3.282923e+14
1500000, 8, 3.255630e+14
1800000, 8, 3.255626e+14
2100000, 8, 3.249390e+14
2400000, 8, 3.249175e+14
2700000, 8, 3.249175e+14
3000000, 8, 3.249175e+14
120000, 8, 1.655847e+18
300000, 8, 1.655847e+18
600000, 8, 7.548019e+16
900000, 8, 4.693346e+13
1200000, 8, 1.962261e+13
1500000, 8, 1.715601e+13
1800000, 8, 1.715572e+13
2100000, 8, 1.691745e+13
2400000, 8, 1.691709e+13
2700000, 8, 1.691709e+13
120000, 8, 8.194915e+17
300000, 8, 8.194915e+17
600000, 8, 1.082901e+17
900000, 8, 2.631489e+14
1200000, 8, 2.388397e+14
1500000, 8, 2.360216e+14
1800000, 8, 2.360211e+14
2100000, 8, 2.355942e+14
2400000, 8, 2.355935e+14
2700000, 8, 2.355935e+14
120000, 8, 1.239952e+18
300000, 8, 1.239952e+18
600000, 8, 1.150416e+17
900000, 8, 9.635543e+13
1200000, 8, 7.240440e+13
1500000, 8, 7.036000e+13
1800000, 8, 7.035993e+13
2100000, 8, 7.010487e+13
2400000, 8, 7.010367e+13
2700000, 8, 7.010366e+13
120000, 8, 1.394131e+18
300000, 8, 1.394131e+18
600000, 8, 1.125761e+17
900000, 8, 1.718281e+14
1200000, 8, 1.490382e+14
1500000, 8, 1.452461e+14
1800000, 8, 1.452459e+14
2100000, 8, 1.448712e+14
2400000, 8, 1.448704e+14
2700000, 8, 1.448703e+14
120000, 8, 1.502787e+18
300000, 8, 1.502787e+18
600000, 8, 1.207724e+17
900000, 8, 2.408162e+14
1200000, 8, 2.165641e+14
1500000, 8, 2.123061e+14
1800000, 8, 2.123060e+14
2100000, 8, 2.118658e+14
2400000, 8, 2.118651e+14
2700000, 8, 2.118650e+14
120000, 8, 1.246198e+18
300000, 8, 1.246198e+18
600000, 8, 1.208349e+17
900000, 8, 2.420007e+14
1200000, 8, 2.179979e+14
1500000, 8, 2.156655e+14
1800000, 8, 2.156653e+14
2100000, 8, 2.153137e+14
2400000, 8, 2.153132e+14
2700000, 8, 2.153132e+14
120000, 8, 2.320253e+18
300000, 8, 2.320253e+18
600000, 8, 7.589430e+16
900000, 8, 9.367169e+13
1200000, 8, 7.328621e+13
1500000, 8, 7.096773e+13
1800000, 8, 7.096749e+13
2100000, 8, 7.062661e+13
2400000, 8, 7.062611e+13
2700000, 8, 7.062611e+13
120000, 8, 1.299404e+18
300000, 8, 1.299404e+18
600000, 8, 1.040116e+17
900000, 8, 1.049926e+14
1200000, 8, 8.264991e+13
1500000, 8, 8.016779e+13
1800000, 8, 8.016747e+13
2100000, 8, 7.986719e+13
2400000, 8, 7.986652e+13
2700000, 8, 7.986651e+13
120000, 8, 2.161630e+18
300000, 8, 2.161630e+18
600000, 8, 1.564018e+17
900000, 8, 7.302862e+13
1200000, 8, 4.681433e+13
1500000, 8, 4.560036e+13
1800000, 8, 4.560014e+13
2100000, 8, 4.539690e+13
2400000, 8, 4.539615e+13
2700000, 8, 4.539615e+13
120000, 8, 1.407605e+18
300000, 8, 1.407605e+18
600000, 8, 5.646972e+16
900000, 8, 7.701750e+13
1200000, 8, 4.607768e+13
1500000, 8, 4.366900e+13
1800000, 8, 4.366866e+13
2100000, 8, 4.314480e+13
2400000, 8, 4.314442e+13
2700000, 8, 4.314442e+13
120000, 8, 9.302608e+17
300000, 8, 9.302608e+17
600000, 8, 1.204838e+17
900000, 8, 5.702080e+13
1200000, 8, 3.263028e+13
1500000, 8, 2.960743e+13
1800000, 8, 2.960705e+13
2100000, 8, 2.941030e+13
2400000, 8, 2.940985e+13
2700000, 8, 2.940984e+13
120000, 8, 1.665469e+18
300000, 8, 1.665469e+18
600000, 8, 1.637839e+17
900000, 8, 1.017270e+14
1200000, 8, 7.687224e+13
1500000, 8, 7.484571e+13
1800000, 8, 7.484535e+13
2100000, 8, 7.437933e+13
2400000, 8, 7.437871e+13
2700000, 8, 7.437870e+13
120000, 8, 1.591688e+18
300000, 8, 1.591688e+18
600000, 8, 8.708410e+16
900000, 8, 1.057306e+14
1200000, 8, 8.554305e+13
1500000, 8, 8.284195e+13
1800000, 8, 8.284153e+13
