Row,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
120000,330753200.0,14906.16,21.40658,63130730000.0,4608903.0,1060279.0,266009000.0,63353090000000.0,393575800.0,94803760.0,3093216000.0,5569508000.0,5416905000.0,56059590000.0,22868750.0
600000,33718430.0,14135.29,21.14536,9862265000.0,2392268.0,1059762.0,17124270.0,738814700000.0,292850000.0,94577280.0,770111100.0,57122570.0,816432000.0,290169700.0,6108030.0
3000000,12174080.0,14013.77,20.44659,603622200.0,1700793.0,1056776.0,2820601.0,104546500000.0,248693900.0,93329660.0,154512100.0,1397507.0,45879340.0,37310800.0,1521724.0
120000,316540300.0,15010.28,21.40179,48341110000.0,5086771.0,1064378.0,241646400.0,37993960000000.0,469875300.0,94997520.0,2894309000.0,5899738000.0,11394440000.0,45671700000.0,27923090.0
600000,37305500.0,14261.17,21.15921,5551997000.0,2826149.0,1060776.0,15766430.0,3082694000000.0,301082600.0,93636370.0,572564700.0,189507400.0,919003300.0,438954100.0,6953506.0
3000000,9838725.0,14161.29,20.40602,1399882000.0,1778268.0,1056001.0,3206347.0,122249500000.0,253295900.0,93614430.0,147849700.0,12976480.0,169761600.0,89279350.0,1809178.0
120000,273989000.0,13432.39,21.38333,103859400000.0,4559742.0,1065247.0,413737400.0,41400030000000.0,459066800.0,94409720.0,4654976000.0,5707276000.0,5380261000.0,40615330000.0,21396330.0
600000,15830050.0,12619.61,21.13992,8745730000.0,2391332.0,1061981.0,14011240.0,2661773000000.0,296737800.0,94382040.0,613773900.0,140309900.0,882601200.0,1768852000.0,5863220.0
3000000,4488797.0,12464.95,20.43247,2723934000.0,1548087.0,1056121.0,3645832.0,114397400000.0,260873000.0,92724330.0,82766650.0,1191280.0,53689810.0,49196980.0,1524258.0
120000,296268100.0,14962.99,21.4099,88022410000.0,4472109.0,1061786.0,449831700.0,129659000000000.0,428934300.0,94561900.0,4432396000.0,5882149000.0,10464410000.0,62018010000.0,20744230.0
600000,24562080.0,14142.12,21.18002,6790390000.0,2681073.0,1058985.0,28734930.0,2072350000000.0,287833400.0,94071750.0,663909500.0,283271500.0,1758551000.0,1378726000.0,5587389.0
3000000,6696264.0,14053.34,20.44573,1789799000.0,1856170.0,1057809.0,6017777.0,589643400000.0,235828400.0,93212920.0,39462730.0,4067856.0,93912110.0,180649600.0,1654218.0
120000,241116500.0,14876.36,21.40264,79665340000.0,5379453.0,1064510.0,382357400.0,56983620000000.0,467853700.0,94844190.0,2784679000.0,4620775000.0,9204961000.0,70113760000.0,22371650.0
600000,43371280.0,14106.26,21.15908,9991491000.0,3040523.0,1062840.0,15861900.0,4670193000000.0,329811000.0,94102180.0,628768000.0,44557370.0,1449050000.0,2544654000.0,5945716.0
3000000,3373954.0,14014.23,20.46511,1335528000.0,2008284.0,1056418.0,3277240.0,249235200000.0,256396900.0,93557910.0,56823120.0,2367923.0,74933570.0,184179800.0,1790337.0
120000,332028300.0,15008.95,21.40374,69203550000.0,4561405.0,1061779.0,189717800.0,54412480000000.0,447408200.0,94507940.0,3014180000.0,5208416000.0,6975985000.0,51916870000.0,18060010.0
600000,69132440.0,14120.97,21.14235,6234982000.0,2763064.0,1059900.0,27655190.0,1898988000000.0,314027500.0,94492190.0,555289400.0,334984700.0,774407700.0,663765100.0,5290697.0
3000000,10026640.0,13985.12,20.47631,1388589000.0,1861210.0,1052237.0,2758773.0,230640700000.0,263003400.0,93493500.0,68397410.0,72482200.0,116893700.0,42177750.0,1553687.0
