120000, 8, 1.393550e+15
300000, 8, 9.276868e+13
600000, 8, 8.262060e+13
900000, 8, 8.262056e+13
1200000, 8, 8.262056e+13
1500000, 8, 8.262056e+13
1800000, 8, 8.262056e+13
2100000, 8, 8.262056e+13
2400000, 8, 8.262056e+13
2700000, 8, 8.262056e+13
3000000, 8, 8.262056e+13
120000, 8, 1.273233e+14
300000, 8, 2.908799e+13
600000, 8, 2.301394e+13
900000, 8, 2.301380e+13
1200000, 8, 2.301380e+13
1500000, 8, 2.301380e+13
1800000, 8, 2.301380e+13
2100000, 8, 2.301380e+13
2400000, 8, 2.301380e+13
2700000, 8, 2.301380e+13
3000000, 8, 2.301380e+13
120000, 8, 1.022634e+18
300000, 8, 5.160337e+14
600000, 8, 4.895689e+14
900000, 8, 4.886449e+14
1200000, 8, 4.886449e+14
1500000, 8, 4.886449e+14
1800000, 8, 4.886449e+14
2100000, 8, 4.886449e+14
2400000, 8, 4.886449e+14
2700000, 8, 4.886449e+14
3000000, 8, 4.886449e+14
120000, 8, 1.296403e+18
300000, 8, 3.251828e+14
600000, 8, 2.954958e+14
900000, 8, 2.942543e+14
1200000, 8, 2.942543e+14
1500000, 8, 2.942543e+14
1800000, 8, 2.942543e+14
2100000, 8, 2.942543e+14
2400000, 8, 2.942543e+14
2700000, 8, 2.942543e+14
3000000, 8, 2.942543e+14
120000, 8, 1.975117e+18
300000, 8, 1.980640e+14
600000, 8, 1.756370e+14
900000, 8, 1.747098e+14
1200000, 8, 1.747097e+14
1500000, 8, 1.747097e+14
1800000, 8, 1.747097e+14
2100000, 8, 1.747097e+14
2400000, 8, 1.747097e+14
2700000, 8, 1.747097e+14
3000000, 8, 1.747097e+14
