120000, 13, 1.227919e+10
300000, 13, 5.310380e+09
600000, 13, 2.258843e+09
900000, 13, 1.019004e+09
1200000, 13, 2.759750e+08
1500000, 13, 6.283448e+07
1800000, 13, 2.406895e+07
2100000, 13, 1.438271e+07
2400000, 13, 7.573064e+06
2700000, 13, 3.718831e+06
3000000, 13, 2.557974e+06
120000, 13, 1.218585e+10
300000, 13, 4.369175e+09
600000, 13, 1.263876e+09
900000, 13, 5.839666e+08
1200000, 13, 1.383665e+08
1500000, 13, 4.593967e+07
1800000, 13, 3.069774e+07
2100000, 13, 2.211410e+07
2400000, 13, 9.498717e+06
2700000, 13, 5.313515e+06
3000000, 13, 3.181261e+06
120000, 13, 8.288278e+09
300000, 13, 2.585470e+09
600000, 13, 1.271897e+09
900000, 13, 5.751616e+08
1200000, 13, 1.100688e+08
1500000, 13, 2.900015e+07
1800000, 13, 1.647919e+07
2100000, 13, 8.444044e+06
2400000, 13, 4.630085e+06
2700000, 13, 2.705190e+06
3000000, 13, 1.814113e+06
120000, 13, 1.353787e+10
300000, 13, 3.901831e+09
600000, 13, 8.771983e+08
900000, 13, 3.079102e+08
1200000, 13, 3.975417e+07
1500000, 13, 1.398963e+07
1800000, 13, 1.091231e+07
2100000, 13, 6.011660e+06
2400000, 13, 3.221277e+06
2700000, 13, 2.043476e+06
3000000, 13, 1.390494e+06
120000, 13, 9.005010e+09
300000, 13, 3.450283e+09
600000, 13, 1.304054e+09
900000, 13, 2.596909e+08
1200000, 13, 4.597541e+07
1500000, 13, 1.648438e+07
1800000, 13, 1.020527e+07
2100000, 13, 4.665548e+06
2400000, 13, 2.257251e+06
2700000, 13, 1.421666e+06
3000000, 13, 8.842948e+05
