120000, 6, 1.071499e+06
300000, 6, 1.071499e+06
600000, 6, 1.066804e+06
900000, 6, 1.065275e+06
1200000, 6, 1.065275e+06
1500000, 6, 1.065198e+06
1800000, 6, 1.065198e+06
2100000, 6, 1.065198e+06
2400000, 6, 1.060939e+06
2700000, 6, 1.060598e+06
3000000, 6, 1.060583e+06
120000, 6, 1.070692e+06
300000, 6, 1.070691e+06
600000, 6, 1.063733e+06
900000, 6, 1.063733e+06
1200000, 6, 1.063483e+06
1500000, 6, 1.063483e+06
1800000, 6, 1.063483e+06
2100000, 6, 1.063483e+06
2400000, 6, 1.052171e+06
2700000, 6, 1.052171e+06
3000000, 6, 1.052171e+06
120000, 6, 1.072022e+06
300000, 6, 1.072021e+06
600000, 6, 1.065560e+06
900000, 6, 1.062109e+06
1200000, 6, 1.062004e+06
1500000, 6, 1.062004e+06
1800000, 6, 1.062004e+06
2100000, 6, 1.062004e+06
2400000, 6, 1.062004e+06
2700000, 6, 1.062004e+06
3000000, 6, 1.062004e+06
120000, 6, 1.073219e+06
300000, 6, 1.073218e+06
600000, 6, 1.064777e+06
900000, 6, 1.063974e+06
1200000, 6, 1.063827e+06
1500000, 6, 1.063827e+06
1800000, 6, 1.063827e+06
2100000, 6, 1.063827e+06
2400000, 6, 1.063827e+06
2700000, 6, 1.063827e+06
3000000, 6, 1.063827e+06
120000, 6, 1.069235e+06
300000, 6, 1.069234e+06
600000, 6, 1.066083e+06
900000, 6, 1.062668e+06
1200000, 6, 1.062505e+06
1500000, 6, 1.062482e+06
1800000, 6, 1.062482e+06
2100000, 6, 1.062482e+06
2400000, 6, 1.062482e+06
2700000, 6, 1.062482e+06
3000000, 6, 1.062482e+06
