120000, 2, 2.381099e+03
300000, 2, 2.340979e+03
600000, 2, 2.233263e+03
900000, 2, 2.227499e+03
1200000, 2, 2.227499e+03
1500000, 2, 2.227499e+03
1800000, 2, 2.227499e+03
2100000, 2, 2.227499e+03
2400000, 2, 2.227499e+03
2700000, 2, 2.046182e+03
3000000, 2, 2.046182e+03
120000, 2, 3.157482e+03
300000, 2, 2.640391e+03
600000, 2, 2.252443e+03
900000, 2, 2.184338e+03
1200000, 2, 2.175797e+03
1500000, 2, 2.175797e+03
1800000, 2, 2.175797e+03
2100000, 2, 2.175797e+03
120000, 2, 3.413803e+03
300000, 2, 3.247983e+03
600000, 2, 2.632842e+03
900000, 2, 2.339215e+03
1200000, 2, 2.339201e+03
1500000, 2, 2.253557e+03
1800000, 2, 2.253557e+03
2100000, 2, 2.253557e+03
2400000, 2, 2.225626e+03
2700000, 2, 2.170122e+03
3000000, 2, 2.130310e+03
